,Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified,Year,Month
5571,KC1,NO2,2007-04-06,33.9,ug m-3,R,2007,4
5572,KC1,NO2,2007-05-06,21.0,ug m-3,R,2007,5
5573,KC1,NO2,2007-06-06,19.2,ug m-3,R,2007,6
5574,KC1,NO2,2007-07-06,24.4,ug m-3,R,2007,7
5575,KC1,NO2,2007-08-06,38.2,ug m-3,R,2007,8
5576,KC1,NO2,2007-09-06,58.9,ug m-3,R,2007,9
5577,KC1,NO2,2007-10-06,48.7,ug m-3,R,2007,10
5578,KC1,NO2,2007-11-06,49.5,ug m-3,R,2007,11
5579,KC1,NO2,2007-12-06,34.5,ug m-3,R,2007,12
5580,KC1,NO2,2007-06-13,33.1,ug m-3,R,2007,6
5581,KC1,NO2,2007-06-14,45.7,ug m-3,R,2007,6
5582,KC1,NO2,2007-06-15,25.9,ug m-3,R,2007,6
5583,KC1,NO2,2007-06-16,19.9,ug m-3,R,2007,6
5584,KC1,NO2,2007-06-17,20.4,ug m-3,R,2007,6
5585,KC1,NO2,2007-06-18,28.8,ug m-3,R,2007,6
5586,KC1,NO2,2007-06-19,61.3,ug m-3,R,2007,6
5587,KC1,NO2,2007-06-20,21.9,ug m-3,R,2007,6
5588,KC1,NO2,2007-06-21,24.7,ug m-3,R,2007,6
5589,KC1,NO2,2007-06-22,34.7,ug m-3,R,2007,6
5590,KC1,NO2,2007-06-23,32.5,ug m-3,R,2007,6
5591,KC1,NO2,2007-06-24,30.6,ug m-3,R,2007,6
5592,KC1,NO2,2007-06-25,27.0,ug m-3,R,2007,6
5593,KC1,NO2,2007-06-26,23.9,ug m-3,R,2007,6
5594,KC1,NO2,2007-06-27,37.6,ug m-3,R,2007,6
5595,KC1,NO2,2007-06-28,27.5,ug m-3,R,2007,6
5596,KC1,NO2,2007-06-29,22.7,ug m-3,R,2007,6
5597,KC1,NO2,2007-06-30,27.6,ug m-3,R,2007,6
5598,KC1,NO2,2007-01-07,14.3,ug m-3,R,2007,1
5599,KC1,NO2,2007-02-07,22.0,ug m-3,R,2007,2
5600,KC1,NO2,2007-03-07,28.9,ug m-3,R,2007,3
5601,KC1,NO2,2007-04-07,20.7,ug m-3,R,2007,4
5602,KC1,NO2,2007-05-07,19.7,ug m-3,R,2007,5
5603,KC1,NO2,2007-06-07,15.6,ug m-3,R,2007,6
5604,KC1,NO2,2007-07-07,22.2,ug m-3,R,2007,7
5605,KC1,NO2,2007-08-07,28.9,ug m-3,R,2007,8
5606,KC1,NO2,2007-09-07,29.8,ug m-3,R,2007,9
5607,KC1,NO2,2007-10-07,30.5,ug m-3,R,2007,10
5608,KC1,NO2,2007-11-07,32.8,ug m-3,R,2007,11
5609,KC1,NO2,2007-12-07,32.0,ug m-3,R,2007,12
5610,KC1,NO2,2007-07-13,26.0,ug m-3,R,2007,7
5611,KC1,NO2,2007-07-14,17.8,ug m-3,R,2007,7
5612,KC1,NO2,2007-07-15,52.4,ug m-3,R,2007,7
5613,KC1,NO2,2007-07-16,25.4,ug m-3,R,2007,7
5614,KC1,NO2,2007-07-17,18.4,ug m-3,R,2007,7
5615,KC1,NO2,2007-07-18,30.6,ug m-3,R,2007,7
5616,KC1,NO2,2007-07-19,69.2,ug m-3,R,2007,7
5617,KC1,NO2,2007-07-20,30.8,ug m-3,R,2007,7
5618,KC1,NO2,2007-07-21,20.7,ug m-3,R,2007,7
5619,KC1,NO2,2007-07-22,19.3,ug m-3,R,2007,7
5620,KC1,NO2,2007-07-23,42.3,ug m-3,R,2007,7
5621,KC1,NO2,2007-07-24,21.4,ug m-3,R,2007,7
5622,KC1,NO2,2007-07-25,21.4,ug m-3,R,2007,7
5623,KC1,NO2,2007-07-26,19.5,ug m-3,R,2007,7
5624,KC1,NO2,2007-07-27,18.9,ug m-3,R,2007,7
5625,KC1,NO2,2007-07-28,21.0,ug m-3,R,2007,7
5626,KC1,NO2,2007-07-29,14.1,ug m-3,R,2007,7
5627,KC1,NO2,2007-07-30,28.6,ug m-3,R,2007,7
5628,KC1,NO2,2007-07-31,37.1,ug m-3,R,2007,7
5629,KC1,NO2,2007-01-08,47.0,ug m-3,R,2007,1
5630,KC1,NO2,2007-02-08,44.8,ug m-3,R,2007,2
5631,KC1,NO2,2007-03-08,33.7,ug m-3,R,2007,3
5632,KC1,NO2,2007-04-08,19.5,ug m-3,R,2007,4
5633,KC1,NO2,2007-05-08,33.2,ug m-3,R,2007,5
5634,KC1,NO2,2007-06-08,26.5,ug m-3,R,2007,6
5635,KC1,NO2,2007-07-08,31.5,ug m-3,R,2007,7
5636,KC1,NO2,2007-08-08,31.0,ug m-3,R,2007,8
5637,KC1,NO2,2007-09-08,33.3,ug m-3,R,2007,9
5638,KC1,NO2,2007-10-08,42.5,ug m-3,R,2007,10
5639,KC1,NO2,2007-11-08,30.7,ug m-3,R,2007,11
5640,KC1,NO2,2007-12-08,23.8,ug m-3,R,2007,12
5641,KC1,NO2,2007-08-13,19.0,ug m-3,R,2007,8
5642,KC1,NO2,2007-08-14,20.4,ug m-3,R,2007,8
5643,KC1,NO2,2007-08-15,18.7,ug m-3,R,2007,8
5644,KC1,NO2,2007-08-16,28.1,ug m-3,R,2007,8
5645,KC1,NO2,2007-08-17,29.3,ug m-3,R,2007,8
5646,KC1,NO2,2007-08-18,18.5,ug m-3,R,2007,8
5647,KC1,NO2,2007-08-19,17.7,ug m-3,R,2007,8
5648,KC1,NO2,2007-08-20,19.8,ug m-3,R,2007,8
5649,KC1,NO2,2007-08-21,17.2,ug m-3,R,2007,8
5650,KC1,NO2,2007-08-22,14.4,ug m-3,R,2007,8
5651,KC1,NO2,2007-08-23,20.7,ug m-3,R,2007,8
5652,KC1,NO2,2007-08-24,39.4,ug m-3,R,2007,8
5653,KC1,NO2,2007-08-25,37.1,ug m-3,R,2007,8
5654,KC1,NO2,2007-08-26,29.3,ug m-3,R,2007,8
5655,KC1,NO2,2007-08-27,27.5,ug m-3,R,2007,8
5656,KC1,NO2,2007-08-28,35.9,ug m-3,R,2007,8
5657,KC1,NO2,2007-08-29,31.7,ug m-3,R,2007,8
5658,KC1,NO2,2007-08-30,30.3,ug m-3,R,2007,8
5659,KC1,NO2,2007-08-31,23.7,ug m-3,R,2007,8
5660,KC1,NO2,2007-01-09,14.6,ug m-3,R,2007,1
5661,KC1,NO2,2007-02-09,13.3,ug m-3,R,2007,2
5662,KC1,NO2,2007-03-09,23.2,ug m-3,R,2007,3
5663,KC1,NO2,2007-04-09,35.4,ug m-3,R,2007,4
5664,KC1,NO2,2007-05-09,41.8,ug m-3,R,2007,5
5665,KC1,NO2,2007-06-09,39.0,ug m-3,R,2007,6
5666,KC1,NO2,2007-07-09,49.0,ug m-3,R,2007,7
5667,KC1,NO2,2007-08-09,32.8,ug m-3,R,2007,8
5668,KC1,NO2,2007-09-09,25.4,ug m-3,R,2007,9
5669,KC1,NO2,2007-10-09,23.3,ug m-3,R,2007,10
5670,KC1,NO2,2007-11-09,37.7,ug m-3,R,2007,11
5671,KC1,NO2,2007-12-09,65.0,ug m-3,R,2007,12
5672,KC1,NO2,2007-09-13,50.9,ug m-3,R,2007,9
5673,KC1,NO2,2007-09-14,38.4,ug m-3,R,2007,9
5674,KC1,NO2,2007-09-15,34.2,ug m-3,R,2007,9
5675,KC1,NO2,2007-09-16,16.4,ug m-3,R,2007,9
5676,KC1,NO2,2007-09-17,24.3,ug m-3,R,2007,9
5677,KC1,NO2,2007-09-18,27.7,ug m-3,R,2007,9
5678,KC1,NO2,2007-09-19,24.7,ug m-3,R,2007,9
5679,KC1,NO2,2007-09-20,20.6,ug m-3,R,2007,9
5680,KC1,NO2,2007-09-21,20.4,ug m-3,R,2007,9
5681,KC1,NO2,2007-09-22,26.2,ug m-3,R,2007,9
5682,KC1,NO2,2007-09-23,14.1,ug m-3,R,2007,9
5683,KC1,NO2,2007-09-24,16.2,ug m-3,R,2007,9
5684,KC1,NO2,2007-09-25,29.6,ug m-3,R,2007,9
5685,KC1,NO2,2007-09-26,23.9,ug m-3,R,2007,9
5686,KC1,NO2,2007-09-27,24.7,ug m-3,R,2007,9
5687,KC1,NO2,2007-09-28,22.4,ug m-3,R,2007,9
5688,KC1,NO2,2007-09-29,24.8,ug m-3,R,2007,9
5689,KC1,NO2,2007-09-30,49.2,ug m-3,R,2007,9
5690,KC1,NO2,2007-01-10,44.4,ug m-3,R,2007,1
5691,KC1,NO2,2007-02-10,41.2,ug m-3,R,2007,2
5692,KC1,NO2,2007-03-10,45.8,ug m-3,R,2007,3
5693,KC1,NO2,2007-04-10,39.5,ug m-3,R,2007,4
5694,KC1,NO2,2007-05-10,52.6,ug m-3,R,2007,5
5695,KC1,NO2,2007-06-10,36.4,ug m-3,R,2007,6
5696,KC1,NO2,2007-07-10,36.1,ug m-3,R,2007,7
5697,KC1,NO2,2007-08-10,58.6,ug m-3,R,2007,8
5698,KC1,NO2,2007-09-10,57.9,ug m-3,R,2007,9
5699,KC1,NO2,2007-10-10,42.0,ug m-3,R,2007,10
5700,KC1,NO2,2007-11-10,63.2,ug m-3,R,2007,11
5701,KC1,NO2,2007-12-10,44.5,ug m-3,R,2007,12
5702,KC1,NO2,2007-10-13,47.2,ug m-3,R,2007,10
5703,KC1,NO2,2007-10-14,47.4,ug m-3,R,2007,10
5704,KC1,NO2,2007-10-15,39.0,ug m-3,R,2007,10
5705,KC1,NO2,2007-10-16,26.6,ug m-3,R,2007,10
5706,KC1,NO2,2007-10-17,29.1,ug m-3,R,2007,10
5707,KC1,NO2,2007-10-18,57.4,ug m-3,R,2007,10
5708,KC1,NO2,2007-10-19,79.7,ug m-3,R,2007,10
5709,KC1,NO2,2007-10-20,63.2,ug m-3,R,2007,10
5710,KC1,NO2,2007-10-21,67.7,ug m-3,R,2007,10
5711,KC1,NO2,2007-10-22,71.4,ug m-3,R,2007,10
5712,KC1,NO2,2007-10-23,56.0,ug m-3,R,2007,10
5713,KC1,NO2,2007-10-24,40.1,ug m-3,R,2007,10
5714,KC1,NO2,2007-10-25,44.0,ug m-3,R,2007,10
5715,KC1,NO2,2007-10-26,52.1,ug m-3,R,2007,10
5716,KC1,NO2,2007-10-27,31.2,ug m-3,R,2007,10
5717,KC1,NO2,2007-10-28,,ug m-3,R,2007,10
5718,KC1,NO2,2007-10-29,,ug m-3,R,2007,10
5719,KC1,NO2,2007-10-30,58.5,ug m-3,R,2007,10
5720,KC1,NO2,2007-10-31,58.5,ug m-3,R,2007,10
5721,KC1,NO2,2007-01-11,50.2,ug m-3,R,2007,1
5722,KC1,NO2,2007-02-11,62.0,ug m-3,R,2007,2
5723,KC1,NO2,2007-03-11,44.8,ug m-3,R,2007,3
5724,KC1,NO2,2007-04-11,59.0,ug m-3,R,2007,4
5725,KC1,NO2,2007-05-11,65.3,ug m-3,R,2007,5
5726,KC1,NO2,2007-06-11,55.7,ug m-3,R,2007,6
5727,KC1,NO2,2007-07-11,49.5,ug m-3,R,2007,7
5728,KC1,NO2,2007-08-11,39.5,ug m-3,R,2007,8
5729,KC1,NO2,2007-09-11,36.6,ug m-3,R,2007,9
5730,KC1,NO2,2007-10-11,27.1,ug m-3,R,2007,10
5731,KC1,NO2,2007-11-11,28.2,ug m-3,R,2007,11
5732,KC1,NO2,2007-12-11,59.6,ug m-3,R,2007,12
5733,KC1,NO2,2007-11-13,46.9,ug m-3,R,2007,11
5734,KC1,NO2,2007-11-14,46.5,ug m-3,R,2007,11
5735,KC1,NO2,2007-11-15,84.3,ug m-3,R,2007,11
5736,KC1,NO2,2007-11-16,126.0,ug m-3,R,2007,11
5737,KC1,NO2,2007-11-17,79.7,ug m-3,R,2007,11
5738,KC1,NO2,2007-11-18,27.1,ug m-3,R,2007,11
5739,KC1,NO2,2007-11-19,51.2,ug m-3,R,2007,11
5740,KC1,NO2,2007-11-20,67.7,ug m-3,R,2007,11
5741,KC1,NO2,2007-11-21,55.1,ug m-3,R,2007,11
5742,KC1,NO2,2007-11-22,42.9,ug m-3,R,2007,11
5743,KC1,NO2,2007-11-23,40.0,ug m-3,R,2007,11
5744,KC1,NO2,2007-11-24,53.0,ug m-3,R,2007,11
5745,KC1,NO2,2007-11-25,25.1,ug m-3,R,2007,11
5746,KC1,NO2,2007-11-26,56.3,ug m-3,R,2007,11
5747,KC1,NO2,2007-11-27,56.4,ug m-3,R,2007,11
5748,KC1,NO2,2007-11-28,44.0,ug m-3,R,2007,11
5749,KC1,NO2,2007-11-29,55.4,ug m-3,R,2007,11
5750,KC1,NO2,2007-11-30,33.3,ug m-3,R,2007,11
5751,KC1,NO2,2007-01-12,17.5,ug m-3,R,2007,1
5752,KC1,NO2,2007-02-12,14.6,ug m-3,R,2007,2
5753,KC1,NO2,2007-03-12,33.4,ug m-3,R,2007,3
5754,KC1,NO2,2007-04-12,41.1,ug m-3,R,2007,4
5755,KC1,NO2,2007-05-12,22.8,ug m-3,R,2007,5
5756,KC1,NO2,2007-06-12,26.8,ug m-3,R,2007,6
5757,KC1,NO2,2007-07-12,23.4,ug m-3,R,2007,7
5758,KC1,NO2,2007-08-12,32.8,ug m-3,R,2007,8
5759,KC1,NO2,2007-09-12,19.4,ug m-3,R,2007,9
5760,KC1,NO2,2007-10-12,25.7,ug m-3,R,2007,10
5761,KC1,NO2,2007-11-12,108.8,ug m-3,R,2007,11
5762,KC1,NO2,2007-12-12,193.2,ug m-3,R,2007,12
5763,KC1,NO2,2007-12-13,125.2,ug m-3,R,2007,12
5764,KC1,NO2,2007-12-14,59.2,ug m-3,R,2007,12
5765,KC1,NO2,2007-12-15,50.3,ug m-3,R,2007,12
5766,KC1,NO2,2007-12-16,43.7,ug m-3,R,2007,12
5767,KC1,NO2,2007-12-17,36.9,ug m-3,R,2007,12
5768,KC1,NO2,2007-12-18,44.2,ug m-3,R,2007,12
5769,KC1,NO2,2007-12-19,64.2,ug m-3,R,2007,12
5770,KC1,NO2,2007-12-20,84.4,ug m-3,R,2007,12
5771,KC1,NO2,2007-12-21,96.3,ug m-3,R,2007,12
5772,KC1,NO2,2007-12-22,117.3,ug m-3,R,2007,12
5773,KC1,NO2,2007-12-23,65.9,ug m-3,R,2007,12
5774,KC1,NO2,2007-12-24,33.8,ug m-3,R,2007,12
5775,KC1,NO2,2007-12-25,24.9,ug m-3,R,2007,12
5776,KC1,NO2,2007-12-26,37.3,ug m-3,R,2007,12
5777,KC1,NO2,2007-12-27,20.1,ug m-3,R,2007,12
5778,KC1,NO2,2007-12-28,10.1,ug m-3,R,2007,12
5779,KC1,NO2,2007-12-29,13.5,ug m-3,R,2007,12
5780,KC1,NO2,2007-12-30,46.7,ug m-3,R,2007,12
5781,KC1,NO2,2007-12-31,59.7,ug m-3,R,2007,12
5782,KC1,NO2,2008-01-01,48.1,ug m-3,R,2008,1
5783,KC1,NO2,2008-02-01,43.3,ug m-3,R,2008,2
5784,KC1,NO2,2008-03-01,43.8,ug m-3,R,2008,3
5785,KC1,NO2,2008-04-01,40.6,ug m-3,R,2008,4
5786,KC1,NO2,2008-05-01,36.1,ug m-3,R,2008,5
5787,KC1,NO2,2008-06-01,41.8,ug m-3,R,2008,6
5788,KC1,NO2,2008-07-01,26.1,ug m-3,R,2008,7
5789,KC1,NO2,2008-08-01,27.5,ug m-3,R,2008,8
5790,KC1,NO2,2008-09-01,39.9,ug m-3,R,2008,9
5791,KC1,NO2,2008-10-01,29.3,ug m-3,R,2008,10
5792,KC1,NO2,2008-11-01,49.3,ug m-3,R,2008,11
5793,KC1,NO2,2008-12-01,40.1,ug m-3,R,2008,12
5794,KC1,NO2,2008-01-13,16.5,ug m-3,R,2008,1
5795,KC1,NO2,2008-01-14,24.9,ug m-3,R,2008,1
5796,KC1,NO2,2008-01-15,20.9,ug m-3,R,2008,1
5797,KC1,NO2,2008-01-16,72.0,ug m-3,R,2008,1
5798,KC1,NO2,2008-01-17,45.6,ug m-3,R,2008,1
5799,KC1,NO2,2008-01-18,25.9,ug m-3,R,2008,1
5800,KC1,NO2,2008-01-19,16.4,ug m-3,R,2008,1
5801,KC1,NO2,2008-01-20,12.4,ug m-3,R,2008,1
5802,KC1,NO2,2008-01-21,18.6,ug m-3,R,2008,1
5803,KC1,NO2,2008-01-22,46.6,ug m-3,R,2008,1
5804,KC1,NO2,2008-01-23,31.3,ug m-3,R,2008,1
5805,KC1,NO2,2008-01-24,39.0,ug m-3,R,2008,1
5806,KC1,NO2,2008-01-25,32.3,ug m-3,R,2008,1
5807,KC1,NO2,2008-01-26,31.1,ug m-3,R,2008,1
5808,KC1,NO2,2008-01-27,42.1,ug m-3,R,2008,1
5809,KC1,NO2,2008-01-28,55.1,ug m-3,R,2008,1
5810,KC1,NO2,2008-01-29,48.6,ug m-3,R,2008,1
5811,KC1,NO2,2008-01-30,,ug m-3,R,2008,1
5812,KC1,NO2,2008-01-31,,ug m-3,R,2008,1
5813,KC1,NO2,2008-01-02,,ug m-3,R,2008,1
5814,KC1,NO2,2008-02-02,,ug m-3,R,2008,2
5815,KC1,NO2,2008-03-02,,ug m-3,R,2008,3
5816,KC1,NO2,2008-04-02,,ug m-3,R,2008,4
5817,KC1,NO2,2008-05-02,,ug m-3,R,2008,5
5818,KC1,NO2,2008-06-02,,ug m-3,R,2008,6
5819,KC1,NO2,2008-07-02,,ug m-3,R,2008,7
5820,KC1,NO2,2008-08-02,,ug m-3,R,2008,8
5821,KC1,NO2,2008-09-02,,ug m-3,R,2008,9
5822,KC1,NO2,2008-10-02,,ug m-3,R,2008,10
5823,KC1,NO2,2008-11-02,,ug m-3,R,2008,11
5824,KC1,NO2,2008-12-02,,ug m-3,R,2008,12
5825,KC1,NO2,2008-02-13,,ug m-3,R,2008,2
5826,KC1,NO2,2008-02-14,,ug m-3,R,2008,2
5827,KC1,NO2,2008-02-15,,ug m-3,R,2008,2
5828,KC1,NO2,2008-02-16,,ug m-3,R,2008,2
5829,KC1,NO2,2008-02-17,,ug m-3,R,2008,2
5830,KC1,NO2,2008-02-18,,ug m-3,R,2008,2
5831,KC1,NO2,2008-02-19,,ug m-3,R,2008,2
5832,KC1,NO2,2008-02-20,,ug m-3,R,2008,2
5833,KC1,NO2,2008-02-21,,ug m-3,R,2008,2
5834,KC1,NO2,2008-02-22,32.1,ug m-3,R,2008,2
5835,KC1,NO2,2008-02-23,33.0,ug m-3,R,2008,2
5836,KC1,NO2,2008-02-24,30.1,ug m-3,R,2008,2
5837,KC1,NO2,2008-02-25,40.9,ug m-3,R,2008,2
5838,KC1,NO2,2008-02-26,25.5,ug m-3,R,2008,2
5839,KC1,NO2,2008-02-27,53.6,ug m-3,R,2008,2
5840,KC1,NO2,2008-02-28,81.4,ug m-3,R,2008,2
5841,KC1,NO2,2008-02-29,45.5,ug m-3,R,2008,2
5842,KC1,NO2,2008-01-03,15.1,ug m-3,R,2008,1
5843,KC1,NO2,2008-02-03,15.7,ug m-3,R,2008,2
5844,KC1,NO2,2008-03-03,30.9,ug m-3,R,2008,3
5845,KC1,NO2,2008-04-03,36.3,ug m-3,R,2008,4
5846,KC1,NO2,2008-05-03,50.2,ug m-3,R,2008,5
5847,KC1,NO2,2008-06-03,36.1,ug m-3,R,2008,6
5848,KC1,NO2,2008-07-03,29.0,ug m-3,R,2008,7
5849,KC1,NO2,2008-08-03,22.7,ug m-3,R,2008,8
5850,KC1,NO2,2008-09-03,25.3,ug m-3,R,2008,9
5851,KC1,NO2,2008-10-03,20.7,ug m-3,R,2008,10
5852,KC1,NO2,2008-11-03,22.4,ug m-3,R,2008,11
5853,KC1,NO2,2008-12-03,17.5,ug m-3,R,2008,12
5854,KC1,NO2,2008-03-13,46.3,ug m-3,R,2008,3
5855,KC1,NO2,2008-03-14,47.4,ug m-3,R,2008,3
5856,KC1,NO2,2008-03-15,45.0,ug m-3,R,2008,3
5857,KC1,NO2,2008-03-16,27.4,ug m-3,R,2008,3
5858,KC1,NO2,2008-03-17,27.5,ug m-3,R,2008,3
5859,KC1,NO2,2008-03-18,43.9,ug m-3,R,2008,3
5860,KC1,NO2,2008-03-19,44.6,ug m-3,R,2008,3
5861,KC1,NO2,2008-03-20,45.9,ug m-3,R,2008,3
5862,KC1,NO2,2008-03-21,15.2,ug m-3,R,2008,3
5863,KC1,NO2,2008-03-22,22.1,ug m-3,R,2008,3
5864,KC1,NO2,2008-03-23,45.4,ug m-3,R,2008,3
5865,KC1,NO2,2008-03-24,41.9,ug m-3,R,2008,3
5866,KC1,NO2,2008-03-25,38.1,ug m-3,R,2008,3
5867,KC1,NO2,2008-03-26,56.5,ug m-3,R,2008,3
5868,KC1,NO2,2008-03-27,56.7,ug m-3,R,2008,3
5869,KC1,NO2,2008-03-28,32.7,ug m-3,R,2008,3
5870,KC1,NO2,2008-03-29,18.2,ug m-3,R,2008,3
5871,KC1,NO2,2008-03-30,24.1,ug m-3,R,2008,3
5872,KC1,NO2,2008-03-31,43.4,ug m-3,R,2008,3
5873,KC1,NO2,2008-01-04,24.9,ug m-3,R,2008,1
5874,KC1,NO2,2008-02-04,29.5,ug m-3,R,2008,2
5875,KC1,NO2,2008-03-04,40.9,ug m-3,R,2008,3
5876,KC1,NO2,2008-04-04,44.0,ug m-3,R,2008,4
5877,KC1,NO2,2008-05-04,22.9,ug m-3,R,2008,5
5878,KC1,NO2,2008-06-04,23.9,ug m-3,R,2008,6
5879,KC1,NO2,2008-07-04,33.7,ug m-3,R,2008,7
5880,KC1,NO2,2008-08-04,42.0,ug m-3,R,2008,8
5881,KC1,NO2,2008-09-04,58.4,ug m-3,R,2008,9
5882,KC1,NO2,2008-10-04,50.0,ug m-3,R,2008,10
5883,KC1,NO2,2008-11-04,27.1,ug m-3,R,2008,11
5884,KC1,NO2,2008-12-04,23.1,ug m-3,R,2008,12
5885,KC1,NO2,2008-04-13,31.8,ug m-3,R,2008,4
5886,KC1,NO2,2008-04-14,33.2,ug m-3,R,2008,4
5887,KC1,NO2,2008-04-15,35.9,ug m-3,R,2008,4
5888,KC1,NO2,2008-04-16,56.1,ug m-3,R,2008,4
5889,KC1,NO2,2008-04-17,31.5,ug m-3,R,2008,4
5890,KC1,NO2,2008-04-18,36.3,ug m-3,R,2008,4
5891,KC1,NO2,2008-04-19,35.2,ug m-3,R,2008,4
5892,KC1,NO2,2008-04-20,34.8,ug m-3,R,2008,4
5893,KC1,NO2,2008-04-21,29.8,ug m-3,R,2008,4
5894,KC1,NO2,2008-04-22,52.2,ug m-3,R,2008,4
5895,KC1,NO2,2008-04-23,49.6,ug m-3,R,2008,4
5896,KC1,NO2,2008-04-24,27.3,ug m-3,R,2008,4
5897,KC1,NO2,2008-04-25,24.1,ug m-3,R,2008,4
5898,KC1,NO2,2008-04-26,30.8,ug m-3,R,2008,4
5899,KC1,NO2,2008-04-27,26.1,ug m-3,R,2008,4
5900,KC1,NO2,2008-04-28,24.2,ug m-3,R,2008,4
5901,KC1,NO2,2008-04-29,35.6,ug m-3,R,2008,4
5902,KC1,NO2,2008-04-30,43.6,ug m-3,R,2008,4
5903,KC1,NO2,2008-01-05,30.5,ug m-3,R,2008,1
5904,KC1,NO2,2008-02-05,40.5,ug m-3,R,2008,2
5905,KC1,NO2,2008-03-05,59.9,ug m-3,R,2008,3
5906,KC1,NO2,2008-04-05,68.8,ug m-3,R,2008,4
5907,KC1,NO2,2008-05-05,50.6,ug m-3,R,2008,5
5908,KC1,NO2,2008-06-05,50.6,ug m-3,R,2008,6
5909,KC1,NO2,2008-07-05,61.2,ug m-3,R,2008,7
5910,KC1,NO2,2008-08-05,74.3,ug m-3,R,2008,8
5911,KC1,NO2,2008-09-05,100.4,ug m-3,R,2008,9
5912,KC1,NO2,2008-10-05,89.9,ug m-3,R,2008,10
5913,KC1,NO2,2008-11-05,47.2,ug m-3,R,2008,11
5914,KC1,NO2,2008-12-05,33.7,ug m-3,R,2008,12
5915,KC1,NO2,2008-05-13,22.0,ug m-3,R,2008,5
5916,KC1,NO2,2008-05-14,24.1,ug m-3,R,2008,5
5917,KC1,NO2,2008-05-15,37.2,ug m-3,R,2008,5
5918,KC1,NO2,2008-05-16,37.5,ug m-3,R,2008,5
5919,KC1,NO2,2008-05-17,30.0,ug m-3,R,2008,5
5920,KC1,NO2,2008-05-18,17.9,ug m-3,R,2008,5
5921,KC1,NO2,2008-05-19,30.9,ug m-3,R,2008,5
5922,KC1,NO2,2008-05-20,36.7,ug m-3,R,2008,5
5923,KC1,NO2,2008-05-21,47.7,ug m-3,R,2008,5
5924,KC1,NO2,2008-05-22,65.4,ug m-3,R,2008,5
5925,KC1,NO2,2008-05-23,64.8,ug m-3,R,2008,5
5926,KC1,NO2,2008-05-24,20.5,ug m-3,R,2008,5
5927,KC1,NO2,2008-05-25,23.0,ug m-3,R,2008,5
5928,KC1,NO2,2008-05-26,20.2,ug m-3,R,2008,5
5929,KC1,NO2,2008-05-27,38.8,ug m-3,R,2008,5
5930,KC1,NO2,2008-05-28,32.2,ug m-3,R,2008,5
5931,KC1,NO2,2008-05-29,47.8,ug m-3,R,2008,5
5932,KC1,NO2,2008-05-30,37.5,ug m-3,R,2008,5
5933,KC1,NO2,2008-05-31,39.8,ug m-3,R,2008,5
5934,KC1,NO2,2008-01-06,24.9,ug m-3,R,2008,1
5935,KC1,NO2,2008-02-06,47.1,ug m-3,R,2008,2
5936,KC1,NO2,2008-03-06,39.3,ug m-3,R,2008,3
5937,KC1,NO2,2008-04-06,29.4,ug m-3,R,2008,4
5938,KC1,NO2,2008-05-06,21.9,ug m-3,R,2008,5
5939,KC1,NO2,2008-06-06,27.5,ug m-3,R,2008,6
5940,KC1,NO2,2008-07-06,21.4,ug m-3,R,2008,7
5941,KC1,NO2,2008-08-06,14.5,ug m-3,R,2008,8
5942,KC1,NO2,2008-09-06,36.8,ug m-3,R,2008,9
5943,KC1,NO2,2008-10-06,26.6,ug m-3,R,2008,10
5944,KC1,NO2,2008-11-06,14.8,ug m-3,R,2008,11
5945,KC1,NO2,2008-12-06,19.5,ug m-3,R,2008,12
5946,KC1,NO2,2008-06-13,20.0,ug m-3,R,2008,6
5947,KC1,NO2,2008-06-14,13.1,ug m-3,R,2008,6
5948,KC1,NO2,2008-06-15,12.8,ug m-3,R,2008,6
5949,KC1,NO2,2008-06-16,28.5,ug m-3,R,2008,6
5950,KC1,NO2,2008-06-17,17.7,ug m-3,R,2008,6
5951,KC1,NO2,2008-06-18,13.1,ug m-3,R,2008,6
5952,KC1,NO2,2008-06-19,9.9,ug m-3,R,2008,6
5953,KC1,NO2,2008-06-20,16.7,ug m-3,R,2008,6
5954,KC1,NO2,2008-06-21,19.9,ug m-3,R,2008,6
5955,KC1,NO2,2008-06-22,4.9,ug m-3,R,2008,6
5956,KC1,NO2,2008-06-23,17.9,ug m-3,R,2008,6
5957,KC1,NO2,2008-06-24,47.0,ug m-3,R,2008,6
5958,KC1,NO2,2008-06-25,14.5,ug m-3,R,2008,6
5959,KC1,NO2,2008-06-26,12.3,ug m-3,R,2008,6
5960,KC1,NO2,2008-06-27,13.3,ug m-3,R,2008,6
5961,KC1,NO2,2008-06-28,7.7,ug m-3,R,2008,6
5962,KC1,NO2,2008-06-29,7.6,ug m-3,R,2008,6
5963,KC1,NO2,2008-06-30,18.1,ug m-3,R,2008,6
5964,KC1,NO2,2008-01-07,21.6,ug m-3,R,2008,1
5965,KC1,NO2,2008-02-07,20.4,ug m-3,R,2008,2
5966,KC1,NO2,2008-03-07,24.3,ug m-3,R,2008,3
5967,KC1,NO2,2008-04-07,19.7,ug m-3,R,2008,4
5968,KC1,NO2,2008-05-07,12.8,ug m-3,R,2008,5
5969,KC1,NO2,2008-06-07,6.6,ug m-3,R,2008,6
5970,KC1,NO2,2008-07-07,22.7,ug m-3,R,2008,7
5971,KC1,NO2,2008-08-07,13.4,ug m-3,R,2008,8
